Block 8640 (size 294)
+------+-------------------------------+-------------------------------+------------+------------+-------------------------------+
|      | handle                        | display_name                  |   fs_count |   fg_count | description                   |
|  9054 | cozyorb.com          | cody                |         62 |         53 | "Things are not real |
|  5307 | delton.bsky.social   | Dan Elton           |         56 |         77 | Science enthusiast a |
|  7838 | reggaj.bsky.social   | Chris Jagger        |         43 |         18 | I shall be my own tr |
|  9268 | jimrutt.bsky.social  | Jim Rutt            |        144 |        204 | Jim Rutt Show podcas |
| 10449 | rodolfor.bsky.social | Rodolfo Rosini ✨☕️ |         70 |        106 | Thermodynamics rules |
|  9084 | buster.bsky.social   | Buster Benson       |         60 |         24 | Father of Niko, Loui |
|  8878 | vatsal.bsky.social   | Vatsal              |         73 |        116 | Let’s talk           |
+-------+----------------------+---------------------+------------+------------+----------------------+


Block 2101 (size 8)
+------+-----------------------------+------------------+------------+------------+----------------------+
|      | handle                      | display_name     |   fs_count |   fg_count | description          |
|------+-----------------------------+------------------+------------+------------+----------------------|
| 9266 | detremura.bsky.social       | Detremura        |        523 |        491 | Escritora e futura m |
| 9260 | hugo.bsky.social            | Hugo             |        291 |        294 | colunista em alexand |
| 9069 | leogo.cloud                 | leo              |        426 |        395 | Hiiii                |
| 9250 | jcrvlh.com                  | jeff             |        218 |        181 | Cheguei aqui quando  |
| 7447 | okaisito.bsky.social        | Kaisito          |        166 |        319 | Sou um jornalista, P |
| 9131 | pietraparker.com            | Pietra Parker    |        298 |        225 | The first Drag Queen |
| 8731 | acervobsky.bsky.social      | Acervo BlueSky   |        212 |        159 | Registro dos princip |
| 8784 | paulomontenegro.bsky.social | Paulo Montenegro |        194 |        173 | Tech Journalist. 🇧🇷  |
+------+-----------------------------+------------------+------------+------------+----------------------+


Block 3697 (size 8)
+------+--------------------------+-----------------------------+------------+------------+------------------------------------------+
|      | handle                   | display_name                |   fs_count |   fg_count | description                              |
|------+--------------------------+-----------------------------+------------+------------+------------------------------------------|
| 8305 | kawarimidoll.bsky.social | カワリミ人形 and 999 others |        249 |        271 | Join on 2023/03/16 f                     |
| 8308 | shimbaco.bsky.social     | Shimba, Koji                |        114 |        106 | 「Annict (アニクト)」というアニ          |
| 8307 | 4513echo.dev             | 響                          |        175 |         91 | vimと初音ミクが好きです。since           |
| 9518 | syumai.bsky.social       | syumai                      |        126 |         42 | Web Application Deve                     |
| 8698 | riq0h.jp                 | Rikuoh Tsujitani            |        127 |        103 | 頻出顔文字一覧(・_・)(๑•﹏•๑`)           |
| 8473 | laughk.bsky.social       | laughk                      |         89 |         71 | Fediverse: https://f                     |
| 8447 | utubo.bsky.social        | うつぼ                      |        120 |         71 | 🐙https://github.com/                    |
| 8703 | milestone.bsky.social    | まいるす                    |        140 |          9 | ペンギンおじさん🐧。餃子を焼くのがちょう |
+------+--------------------------+-----------------------------+------------+------------+------------------------------------------+


Block 3701 (size 8)
+-------+-----------------------------+-----------------+------------+------------+----------------------+
|       | handle                      | display_name    |   fs_count |   fg_count | description          |
|-------+-----------------------------+-----------------+------------+------------+----------------------|
|  9123 | pfista.bsky.social          | Michael Pfister |        163 |        273 | 𝓵𝓲𝓿𝓲𝓷𝓰 𝓽𝓱𝓮 𝓮𝓷𝓭𝓵𝓮𝓼𝓼 𝓼 |
|  9695 | jiajiah.bsky.social         | Jia ▫️           |        233 |        278 | Social computing res |
|  9155 | jjj.bsky.social             | John Jung       |         78 |         82 | VP Eng @ Nylas | Pre |
|  8740 | denike.io                   | Shelby DeNike   |        162 |        360 | WordPress consultant |
|  8865 | dns.bsky.social             | DNS.xyz         |         63 |        174 | Discover the next ge |
| 10037 | oren.bsky.social            | Oren Beeri      |         56 |        201 | A builder of product |
| 10683 | okbye.bsky.social           | carlos          |         84 |        316 |                      |
| 11015 | christianborges.bsky.social | ChristianBorges |         41 |         79 | WaF (Woke as F*ck) C |
+-------+-----------------------------+-----------------+------------+------------+----------------------+


Block 8229 (size 7)
+-----+-------------------------+--------------------------+------------+------------+------------------------------------------+
|     | handle                  | display_name             |   fs_count |   fg_count | description                              |
|-----+-------------------------+--------------------------+------------+------------+------------------------------------------|
| 187 | chilime.bsky.social     | ちらいむ                 |         95 |         80 | 旅と社寺と刀とお茶とご飯と舞台とその他色 |
| 180 | malli.bsky.social       | Mari Hashimoto /橋本麻里 |         84 |         17 |                                          |
| 162 | ki-chi.jp               | Kiichi                   |         58 |         80 | nostr: npub1k33ch3ch                     |
| 159 | karatte.bsky.social     | 空手                     |         35 |         47 | 嘲笑せず、嘆かず、呪わず、ただblues      |
| 154 | mamemomonga.bsky.social | まめも                   |         49 |         46 | まめもだよー                             |
| 160 | adderri.bsky.social     | あでり🐧                 |         25 |         24 | 伊豆の玄関を見守り続ける名誉匿名アカウン |
| 164 | soara.bsky.social       | MIYAZAKI Yasushi         |         21 |         24 | IT infrastructure en                     |
+-----+-------------------------+--------------------------+------------+------------+------------------------------------------+


Block 2422 (size 7)
+------+------------------------+----------------+------------+------------+-----------------------+
|      | handle                 | display_name   |   fs_count |   fg_count | description           |
|------+------------------------+----------------+------------+------------+-----------------------|
| 6805 | robin.bsky.social      | Robin          |        184 |        201 | ig: zz_robin          |
| 5628 | mattdho.bsky.social    | Matt Dho       |         57 |         90 | writer of 📚Book I AM |
|  188 | torogigene.bsky.social | Torogi Gene    |        124 |        614 | A simple guy with a   |
| 6555 | mega.bsky.social       |                |         41 |         46 |                       |
|  748 | threat.bsky.social     |                |         41 |         37 | hi                    |
| 6197 | rajesh.bsky.social     | Râj            |         63 |         74 | 💻Engineer - MUSIC -  |
|  472 | brodie.bsky.social     | Brodie McLeish |         84 |        153 | What’s this all abou  |
+------+------------------------+----------------+------------+------------+-----------------------+


Block 6422 (size 7)
+------+---------------------+-------------------------+------------+------------+----------------------+
|      | handle              | display_name            |   fs_count |   fg_count | description          |
|------+---------------------+-------------------------+------------+------------+----------------------|
| 4146 | bunny.bsky.social   | bunny                   |        397 |        108 | bunny be hoppin | bi |
| 3620 | gaut.bsky.social    | Gaut                    |        286 |         66 | notoriously satirica |
| 4579 | goose.art           | business goose          |        246 |        186 | seattle’s most busin |
| 4357 | jhoward.bsky.social | Jonathan Howard         |        157 |        122 | technical founder in |
| 4406 | miguel.build        | Miguel Piedrafita       |        140 |         56 | 21. serial builder,  |
| 4560 | getty.bsky.social   |                         |        245 |        133 | startup vet. P(roduc |
| 4235 | rayan.bsky.social   | Rayan is ⚠️ being real ⚠️ |         87 |         86 | ml @ instagram + cry |
+------+---------------------+-------------------------+------------+------------+----------------------+


Block 5147 (size 7)
+------+---------------------+--------------------------------+------------+------------+------------------------------------------+
|      | handle              | display_name                   |   fs_count |   fg_count | description                              |
|------+---------------------+--------------------------------+------------+------------+------------------------------------------|
| 7481 | crema.bsky.social   | crema 💃🏻                     |        228 |        240 | Designer / Latin Mus                     |
| 7395 | matope.bsky.social  | 小野マトペ                     |        259 |        175 | Backend Engineer / G                     |
| 7412 | nemomon.bsky.social | ねももん👻(nemomon)            |        167 |        220 | 某メーカーでおもいでばことかラクレコの企 |
| 7461 | sanrasa.bsky.social | 東新宿サンラサー🍛             |        153 |        178 | 旅するカレー屋                           |
| 5690 | nobi.bsky.social    | Nobi — Nobuyuki Hayashi/林信行 |        177 |         64 | Seeker of cultural v                     |
| 6678 | tsuda.bsky.social   | 津田大介                       |        234 |        213 | https://twitter.com/                     |
| 5981 | shumai.bsky.social  | しゅうまい                     |        142 |        117 | NostrとかTwitterにいるのと同             |
+------+---------------------+--------------------------------+------------+------------+------------------------------------------+


Block 7778 (size 7)
+-------+-------------------------+-----------------+------------+------------+------------------------------+
|       | handle                  | display_name    |   fs_count |   fg_count | description                  |
|-------+-------------------------+-----------------+------------+------------+------------------------------|
| 10189 | heartade.bsky.social    | 하세/하트에이드 |        107 |         88 | Full-Stack Engineer          |
| 10473 | iso.bsky.social         | iso             |         52 |         45 | Kawaii Driven Furry          |
| 10095 | ikamusume.bsky.social   | Raki            |         42 |          7 | Twitter @RCAVictorCo         |
| 10340 | crescent.bsky.social    | Hannah Park🌙   |         48 |         27 | 🎼📷🍵🥐: Undergraduate      |
|  7368 | cheesekun.me            | 치즈군★         |         39 |          7 | 남자 좋아하는 오타쿠 아저씨. |
|  8872 | zeroday0619.bsky.social | zero            |         36 |          7 | interested in comput         |
| 10404 | darjeeling.bsky.social  | KwonHan Bae     |         30 |          8 | python                       |
+-------+-------------------------+-----------------+------------+------------+------------------------------+


Block 11059 (size 7)
+-------+--------------------------------+------------------------+------------+------------+----------------------+
|       | handle                         | display_name           |   fs_count |   fg_count | description          |
|-------+--------------------------------+------------------------+------------+------------+----------------------|
| 10086 | atefemirzae.bsky.social        | Atefe mirza            |         87 |         64 |                      |
| 10076 | kourosh.bsky.social            | Kourosh                |         64 |        116 |                      |
|  8200 | woman-life-freedom.bsky.social |                        |         35 |         24 |                      |
|  7550 | hhoseinipanah.bsky.social      | حامد حسینی پناه کرمانی |         58 |         63 | مدیر مسئول ماهنامه # |
| 11044 | saraa.bsky.social              | سارا برومند            |         47 |          6 | Journalist           |
| 10187 | hosseinyazdi.bsky.social       | Hossein Yazdi 🦁🌞     |         43 |          7 | مدیرمسئول آژانس خبری |
|  8316 | pooriamn.bsky.social           | Pooria                 |         66 |         76 |                      |
+-------+--------------------------------+------------------------+------------+------------+----------------------+


Block 10727 (size 7)
+------+----------------------+----------------+------------+------------+-----------------------+
|      | handle               | display_name   |   fs_count |   fg_count | description           |
|------+----------------------+----------------+------------+------------+-----------------------|
| 9844 | angela.bsky.social   | angela         |        120 |         50 | Disability Inclusion  |
| 8744 | evan.best            | Evan🦈         |        136 |         96 | He’s just this guy,   |
| 8600 | jennifer.bsky.social | jennifer 🌸    |         81 |        108 |                       |
| 8048 | luigi.pm             | Luigi          |         73 |         71 | Defending the Undefe  |
| 9021 | bitcoin.bsky.social  | Bitcoin        |        127 |         58 | A peer-to-peer elect  |
| 8604 | setoxlll.bsky.social | SetoXlll       |         76 |         70 | Metal Music🎸Coffee☕️ |
| 8601 | subul.bsky.social    | Subul          |        113 |         31 | Lover of cats, Italy  |
+------+----------------------+----------------+------------+------------+-----------------------+


Block 10299 (size 7)
+------+----------------------+--------------------+------------+------------+--------------------------------------+
|      | handle               | display_name       |   fs_count |   fg_count | description                          |
|------+----------------------+--------------------+------------+------------+--------------------------------------|
| 8762 | robo358.bsky.social  | つるるん🥕         |        381 |        546 | Nostr村民(Nostrの方が浮上率た        |
| 8474 | worris.bsky.social   | worris             |        158 |        312 | While there is a low                 |
| 9390 | omi.bsky.social      | 鎌倉/kamakura🐦‍⬛  |        439 |        437 | 💻 Software Developer                |
| 9514 | kaori.bsky.social    | Kaori 🛵彡         |        317 |        376 | 新しい価値観を持つ物が好きです。I li |
| 9365 | pomcan.bsky.social   | pomcan🍊           |        361 |        543 | Full of Vitamine C✨4                |
| 9236 | fudan10u.bsky.social | 不断               |        375 |        636 |                                      |
| 9391 | shino3.bsky.social   | Shino3（しのさん） |        506 |        467 | From in Japan.Bluesk                 |
+------+----------------------+--------------------+------------+------------+--------------------------------------+


Block 5646 (size 7)
+-------+-------------------------+----------------+------------+------------+----------------------+
|       | handle                  | display_name   |   fs_count |   fg_count | description          |
|-------+-------------------------+----------------+------------+------------+----------------------|
|  8660 | breno.bsky.social       | Breno Souza    |        288 |        208 | A melhor pessoa para |
|  8946 | lukas.bsky.social       | lucas          |        460 |        447 | www.instagram.com/lv |
| 10105 | joaovitor.bsky.social   | jV             |        342 |        311 | pionayra no bsky ins |
|  8945 | leandro.ink             | Leandro Krauss |        394 |        363 | Português | English  |
|  9244 | elixndxs.bsky.social    | 𝕰𝖑𝖎            |        267 |        232 | Nunca prometi coerên |
|  8759 | blaynermelo.bsky.social | Blayner Melo   |        250 |        281 | Um libriano casado c |
| 10166 | popzei.bsky.social      | POPZEI         |        373 |        349 | Sua fonte de notícia |
+-------+-------------------------+----------------+------------+------------+----------------------+


Block 7682 (size 7)
+------+---------------------------+------------------+------------+------------+----------------------+
|      | handle                    | display_name     |   fs_count |   fg_count | description          |
|------+---------------------------+------------------+------------+------------+----------------------|
| 9454 | itsluuga.com              | Lu Ugá ☁️         |        253 |        132 | 1th Trans 🏳️‍⚧️ on B    |
| 9132 | aruacosta.com             | Ariel Acosta     |        247 |        134 | Marketing Executive. |
| 8932 | tiago.bsky.social         | tiago            |        126 |         97 |                      |
| 9519 | renata.bsky.social        | Renata Pacheco ☁️ |        103 |         76 | Italian Brazilian jo |
| 9900 | carolmonteiro.bsky.social | Carolis          |        118 |        166 | Tenho 6 sobrenomes e |
| 8877 | rnraimundo0.bsky.social   | Nétuh            |         74 |         50 | https://linktr.ee/rn |
| 8875 | erreoliveira.bsky.social  | Regi Oliveira    |         97 |         38 | eu sou o arco-íris d |
+------+---------------------------+------------------+------------+------------+----------------------+


Block 7199 (size 6)
+-------+-------------------------+-----------------+------------+------------+-----------------------+
|       | handle                  | display_name    |   fs_count |   fg_count | description           |
|-------+-------------------------+-----------------+------------+------------+-----------------------|
|    65 | jay.bsky.team           | Jay 🦋          |       4476 |       2086 | chief cat-herder aro  |
|     6 | pfrazee.com             | Paul Frazee✌️    |       4112 |        241 | Developer at Bluesky  |
|  4839 | iamrosewang.bsky.social | Rose 🌹         |       2083 |       1768 | Bluesky team 🙋🏻‍♀️💙S |
|  1959 | bsky.app                | Bluesky         |       2225 |          9 | Official bluesky acc  |
| 11088 | jack.bsky.social        | jack            |       4354 |         15 |                       |
|  9810 | support.bsky.team       | Bluesky Support |       1115 |          7 | Official support acc  |
+-------+-------------------------+-----------------+------------+------------+-----------------------+


Block 8710 (size 6)
+------+---------------------------+---------------------+------------+------------+----------------------+
|      | handle                    | display_name        |   fs_count |   fg_count | description          |
|------+---------------------------+---------------------+------------+------------+----------------------|
|   43 | potter.bsky.social        | John Potter         |        215 |        689 | startup sales guy, p |
| 4580 | onsu.re                   | Hek!                |        458 |        938 | ur future corpus cal |
| 9664 | lishiyo.bsky.social       | amateur clown posse |        210 |        159 | not hot not crazy bu |
|   60 | ankurbagchi.com           | Ankur Bagchi        |        223 |        373 | Optimist. Came for t |
| 2558 | sbf.bsky.social           | SBF                 |         79 |        250 |                      |
| 3702 | elonbirdman.twitter.gives | Elon Musk 🚀        |         81 |        199 | Seething             |
+------+---------------------------+---------------------+------------+------------+----------------------+


Block 3249 (size 6)
+-------+--------------------------+----------------+------------+------------+----------------------+
|       | handle                   | display_name   |   fs_count |   fg_count | description          |
|-------+--------------------------+----------------+------------+------------+----------------------|
| 11099 | karpathy.bsky.social     | karpathy       |        589 |          8 | Building a kind of J |
|    58 | daniellefong.bsky.social | Danielle Fong  |        709 |        243 | ultralight power and |
|   125 | generativist.xyz         | breaker        |        476 |        401 |                      |
|    53 | poisonivy.bsky.social    | Ivy Astrix 🏳️‍⚧️  |        349 |        142 | web3 Courtney Loveen |
| 10713 | atroyn.bsky.social       | anton          |        475 |         66 | fuck it we ball      |
|  4797 | paulbohm.com             | Paul Bohm      |        206 |        246 | I broke out of kinde |
+-------+--------------------------+----------------+------------+------------+----------------------+


Block 4139 (size 6)
+------+------------------------+--------------------------+------------+------------+----------------------+
|      | handle                 | display_name             |   fs_count |   fg_count | description          |
|------+------------------------+--------------------------+------------+------------+----------------------|
| 1541 | rorschach.bsky.social  | The Rorschach Imperative |         98 |        424 | Dialogue, Art, Scien |
| 2474 | jtzook.bsky.social     | JT Zook                  |         44 |         73 | web developer, metap |
| 1195 | imogen.bsky.social     | imogen                   |         86 |         87 | imagine there's an i |
|  169 | amix011.bsky.social    | get confused             |         37 |         19 | the greatest twitter |
|  452 | crossslide.bsky.social | 🌻🌵🌱🌿                 |         32 |         67 | Amethyst, orchid, mu |
| 2331 | danacassidy.com        | Dana                     |         89 |         84 | lover of a nice gril |
+------+------------------------+--------------------------+------------+------------+----------------------+


Block 9674 (size 6)
+------+--------------------------+----------------+------------+------------+----------------------+
|      | handle                   | display_name   |   fs_count |   fg_count | description          |
|------+--------------------------+----------------+------------+------------+----------------------|
| 9135 | mxvoid.com               | MxVoid         |        255 |        484 | ✵ Create ✵ Share ✵ R |
| 9532 | robotson.media           | lance robotson |        143 |         58 | It’s ya boi          |
| 9522 | sevensixfive.bsky.social | Fred Scharmen  |        126 |         72 | Nearsighted Optimist |
|  195 | blama.bsky.social        | BLama          |         39 |        316 | I am a virtual alpac |
| 1389 | petar.bsky.social        | Petar K.       |         48 |         88 | Web3 explorer • peta |
| 9367 | july.bsky.social         | July           |         54 |         60 | mostly creating and  |
+------+--------------------------+----------------+------------+------------+----------------------+


Block 9479 (size 6)
+------+--------------------------+-------------------+------------+------------+-----------------------+
|      | handle                   | display_name      |   fs_count |   fg_count | description           |
|------+--------------------------+-------------------+------------+------------+-----------------------|
| 8920 | bicmuller.bsky.social    | Bic Müller        |        537 |        108 | Cheguei quando isso   |
| 8449 | escriba.bsky.social      | escriba do umbral |        229 |         34 | assim como sísifo es  |
| 8800 | jairme.bsky.social       | Jairme            |        446 |         32 | @jairmearrependi no   |
| 8871 | leilagermano.bsky.social | Leila Germano     |        358 |         41 | Trabalho falando e o  |
| 9296 | farofa.bsky.social       | Rosana Hermann    |        420 |        198 | No twitter sou @rosa  |
| 3530 | andylimaps.bsky.social   | Andy              |         48 |        176 | #MãeDeAnjo Ethan 💙👼 |
+------+--------------------------+-------------------+------------+------------+-----------------------+


Block 4993 (size 6)
+-------+-----------------------+-------------------+------------+------------+------------------------+
|       | handle                | display_name      |   fs_count |   fg_count | description            |
|-------+-----------------------+-------------------+------------+------------+------------------------|
| 10722 | round.bsky.social     | Maxim Leyzerovich |        286 |        132 | Innovation @ Amtrak    |
|  9168 | dame.bsky.social      | dame.eth          |        128 |         48 | Artist & writer — cu   |
|  9154 | nicole.bsky.social    | Nicole            |        100 |         51 |                        |
|  9730 | bradley.bsky.social   | 𝙗𝙧𝙖𝙙𝙡𝙚𝙮           |        108 |         75 | generational  ̶t̶a̶l      |
|  5243 | lizadixon.bsky.social | Liza Dixon ⚡️     |         75 |         33 | PhD Candidate, HMI x   |
| 10519 | brit.bsky.social      | brittany 🌸       |        108 |         80 | 👩🏼‍💻 product designe |
+-------+-----------------------+-------------------+------------+------------+------------------------+


Block 1332 (size 6)
+-------+--------------------------+-------------------------------------+------------+------------+----------------------+
|       | handle                   | display_name                        |   fs_count |   fg_count | description          |
|-------+--------------------------+-------------------------------------+------------+------------+----------------------|
|  7173 | komeyl.bsky.social       | Komeyl :)))                         |        152 |        418 | 🌚🌝👨🏻‍⚕️            |
|  5262 | rassisky.bsky.social     | چغوک                                |        121 |        496 | خاکستریم             |
| 10377 | khosrozadehm.bsky.social | MehRan khosrozadeh | مهران خسروزاده |        109 |        379 |                      |
|  6463 | macan.bsky.social        | ✪︎Mαƈαɳ🥢✪︎                           |        109 |        160 | ⚡️FranticMacan⚡️✦UI  |
|  6317 | yaghma.bestie.social     | Yaghma                              |        180 |        310 | I'm deaf mute to wor |
|  9169 | reyyhane.bsky.social     | REYHANNE                            |         74 |         18 |                      |
+-------+--------------------------+-------------------------------------+------------+------------+----------------------+


Block 2419 (size 6)
+-------+-----------------------------+-----------------------+------------+------------+-----------------------+
|       | handle                      | display_name          |   fs_count |   fg_count | description           |
|-------+-----------------------------+-----------------------+------------+------------+-----------------------|
|  8736 | filipeesposito.bsky.social  | Filipe Espósito       |        191 |         83 | 9to5Mac editor, iHel  |
| 10505 | lucaslab.me                 | LucasLab Song Contest |         68 |         48 | The same old LucasLa  |
|  8850 | rafaeldealmeida.bsky.social | Rafael de Almeida     |        136 |         66 | Learning about peopl  |
|  9007 | celsocelante.com            | Celso Celante         |        135 |         81 | Software Engineer 💻S |
|  5338 | chamavito.bsky.social       | Victor Carvalho       |         34 |         18 |                       |
| 10281 | eri.bsky.social             | eri                   |        107 |         78 |                       |
+-------+-----------------------------+-----------------------+------------+------------+-----------------------+


Block 2925 (size 6)
+-------+-----------------------+----------------+------------+------------+----------------------+
|       | handle                | display_name   |   fs_count |   fg_count | description          |
|-------+-----------------------+----------------+------------+------------+----------------------|
|  8245 | goodstuff.bsky.social | good stuff     |        159 |        830 | bsky curator         |
|  8250 | rozelle.bsky.social   |                |         79 |         25 |                      |
| 10923 | gabo.bsky.social      | Gabo           |         52 |        125 | Building mintter.com |
|  7909 | yahoo.bsky.social     |                |         40 |         37 |                      |
|  6929 | insane.bsky.social    | Insane         |         69 |        402 | Om Namah Shivay ❤️    |
|  8351 | redbull.bsky.social   |                |         36 |        274 |                      |
+-------+-----------------------+----------------+------------+------------+----------------------+


Block 9111 (size 6)
+-------+----------------------------+----------------+------------+------------+----------------------+
|       | handle                     | display_name   |   fs_count |   fg_count | description          |
|-------+----------------------------+----------------+------------+------------+----------------------|
|  9630 | dylansteck.com             | Dylan          |        379 |       1085 | building cortex & st |
| 11076 | hyd.bsky.social            | Hyd/ハイド     |        453 |       5406 | i am The King of Dar |
|  8866 | sho.bsky.social            | Shokunin       |        758 |       4695 | Founder of @DNS. Cry |
| 10269 | arsh.bsky.social           | Arsh           |        613 |       4327 | CEO at glasslink.io, |
|  8937 | iii.bsky.social            | iii            |        307 |          7 | ١٢٩٤ هـ / ١٨٧٨ مـhtt |
|  8006 | mozafarimanesh.bsky.social | R E Z A        |        435 |       2318 | Fine Art Photographe |
+-------+----------------------------+----------------+------------+------------+----------------------+


Block 5203 (size 6)
+-------+-------------------------+----------------+------------+------------+--------------------------+
|       | handle                  | display_name   |   fs_count |   fg_count | description              |
|-------+-------------------------+----------------+------------+------------+--------------------------|
|  9419 | sora.bsky.social        | sora           |        197 |        262 | I'm sora.Named "sora     |
|  8723 | nkoz.jp                 | nkoz           |        202 |        310 | I am a Japanese spea     |
|  8656 | elpibe.bsky.social      | EL PIBE👽      |        194 |        431 | まにまに。               |
|  8805 | h3y6e.bsky.social       | heyhoe         |        305 |        250 | へいほぅ https://h3y6e.c |
| 10783 | ryumu.dev               | ryumu*         |        182 |        310 | famous happy hardcor     |
|  9845 | gpsnmeajp.achetaria.com | Segment        |        217 |        201 | EVMC4UやVaNiiMenu、VMC   |
+-------+-------------------------+----------------+------------+------------+--------------------------+


Block 11056 (size 6)
+------+--------------------+-----------------+------------+------------+----------------------+
|      | handle             | display_name    |   fs_count |   fg_count | description          |
|------+--------------------+-----------------+------------+------------+----------------------|
| 9684 | jeremie.com        | Jer🫶            |        173 |         12 | Dream things. Make t |
| 9606 | miles.bsky.social  | Miles           |        146 |          5 | i care deeply about  |
| 8712 | rabble.nz          | Rabble          |        256 |         49 | Hacker, anarchist, t |
| 9778 | elon.bsky.social   | Elon Musk       |         92 |          8 |                      |
| 9599 | brockm.bsky.social | Mike Brock      |        201 |        142 |                      |
| 9605 | jb55.bsky.social   | William Casarin |        238 |         14 | bitcoin core & nostr |
+------+--------------------+-----------------+------------+------------+----------------------+


Block 9985 (size 6)
+-------+------------------------+----------------+------------+------------+-----------------------+
|       | handle                 | display_name   |   fs_count |   fg_count | description           |
|-------+------------------------+----------------+------------+------------+-----------------------|
|  8770 | luy.bsky.social        | luy 🦋         |        413 |        434 | cinco profissões zer  |
|  8772 | diegor.bsky.social     | Diego R        |        391 |        354 | Dado Obsoleto         |
| 10201 | teoz.bsky.social       | teoz 💥        |        247 |        245 | é “têoz” e não téo 👽 |
|  8949 | vito.fyi               | VITO           |        538 |        543 | 🏳️‍🌈 Carioca que pen   |
|  8778 | leo.bsky.social        | 𝖑𝖊𝖔.           |        362 |        322 | 📍Ceará, Brazil 🇧🇷 Ba |
|  9243 | lifeonmars.bsky.social | osmars         |        372 |        305 | 28, geminiano, mãe d  |
+-------+------------------------+----------------+------------+------------+-----------------------+


Block 10223 (size 6)
+-------+--------------------------+----------------+------------+------------+----------------------+
|       | handle                   | display_name   |   fs_count |   fg_count | description          |
|-------+--------------------------+----------------+------------+------------+----------------------|
|  8956 | julio.bsky.social        | Julio Moraes   |        174 |        754 | Life LoverL.A. State |
|  9515 | dankantor.bsky.social    | Dan Kantor     |        370 |       1044 | Building SoundOff. I |
